state_id,state_name,mandi_id,mandi_name,first_enam_trade_date
509,TAMIL NADU,4015,SETHIATHOPE,2022-06-01
509,TAMIL NADU,943,SIRKALI,2020-04-01
509,TAMIL NADU,4016,SINGAMPUNERI,2022-06-01
509,TAMIL NADU,4017,SIVAGANGAI,2022-06-01
509,TAMIL NADU,4018,SIVAGIRI,2022-06-01
509,TAMIL NADU,4020,SRIMUSHNAM,2022-06-01
509,TAMIL NADU,4021,SRIVAIKUNDAM,2022-06-01
509,TAMIL NADU,4022,T VADIPATTI,2022-06-01
509,TAMIL NADU,4024,TENKASI,2022-06-01
509,TAMIL NADU,946,THENI,2020-04-01
509,TAMIL NADU,4025,THANJAVUR,2022-06-01
509,TAMIL NADU,523,THIRUKOVILUR,2018-10-01
509,TAMIL NADU,517,THIRUPPUR,2019-01-01
509,TAMIL NADU,936,THIRUPATHUR,2020-04-01
509,TAMIL NADU,4026,THIRUPOONDI,2022-06-01
509,TAMIL NADU,4027,THIRUVADANAI,2022-06-01
509,TAMIL NADU,926,THIYAGADURGAM,2020-04-01
509,TAMIL NADU,4028,THUVARANKURICHY,2022-06-01
509,TAMIL NADU,953,TINDIVANAM,2020-04-01
509,TAMIL NADU,4029,TIRUNELVELI,2022-06-01
509,TAMIL NADU,518,UDUMALPET,2018-12-01
509,TAMIL NADU,522,ULUNDURPETTAI,2018-10-01
509,TAMIL NADU,4030,TIRUVARUR,2022-06-01
509,TAMIL NADU,939,USILAMPATTI,2020-04-01
509,TAMIL NADU,4031,VALANGAIMAN,2022-06-01
509,TAMIL NADU,957,VANDAVASI,2020-04-01
509,TAMIL NADU,3963,VALLIOOR,2022-06-01
509,TAMIL NADU,685,VELLAKOIL,2018-10-01
509,TAMIL NADU,937,VANIYAMBADI,2020-04-01
509,TAMIL NADU,935,VELLORE,2020-04-01
509,TAMIL NADU,4032,VAZHAPPADI,2022-06-01
509,TAMIL NADU,922,VETTAVALAM,2020-04-01
509,TAMIL NADU,955,VIKIRAVANDI,2020-04-01
509,TAMIL NADU,683,VIRUDHACHALAM,2018-10-01
509,TAMIL NADU,954,VILLUPURAM,2020-04-01
509,TAMIL NADU,948,VIRUDHUNAGAR,2020-04-01
509,TAMIL NADU,4956,MARAKKANAM,2023-03-01
509,TAMIL NADU,4957,VALATHI,2023-03-01
509,TAMIL NADU,4960,SATTUR,2023-03-01
509,TAMIL NADU,4961,ARUPPUKOTTAI,2023-03-01
509,TAMIL NADU,4962,BHAVANI,2023-03-01
509,TAMIL NADU,4963,THALAVADI,2023-03-01
509,TAMIL NADU,4964,VELLANKOIL,2023-03-01
509,TAMIL NADU,4965,SEVUR,2023-03-01
509,TAMIL NADU,4967,MANAPPARAI,2023-03-01
509,TAMIL NADU,4966,TIRUCHIRAPALLI,2023-03-01
509,TAMIL NADU,4968,THAMMAMPATTI,2023-03-01
509,TAMIL NADU,4969,KARUMANDURAI,2023-03-01
509,TAMIL NADU,4970,OMALUR,2023-03-01
509,TAMIL NADU,4971,THIRUMANGALAM,2023-03-01
509,TAMIL NADU,4972,ILUPPUR,2023-03-01
509,TAMIL NADU,4973,PERUMBALUR,2023-03-01
509,TAMIL NADU,4974,SENJERI MALAIYADIPALAYAM,2023-03-01
509,TAMIL NADU,4975,THONDAMUTHUR,2023-03-01
509,TAMIL NADU,4976,COIMBATORE,2023-03-01
509,TAMIL NADU,4977,SULUR,2023-03-01
509,TAMIL NADU,4990,VADAMADURAI,2023-03-01
509,TAMIL NADU,4991,THIRUVALLUR,2023-03-01
509,TAMIL NADU,4992,UTHIRAMERUR,2023-03-01
509,TAMIL NADU,4993,TIRUTTANI,2023-03-01
509,TAMIL NADU,4994,PALACODE,2023-03-01
509,TAMIL NADU,4996,KRISHNAGIRI,2023-03-01
509,TAMIL NADU,5005,DHARMAPURI,2023-03-01
509,TAMIL NADU,5006,HOSUR,2023-03-01
28,TELANGANA,87,ACHAMPET,2018-10-01
509,TAMIL NADU,5007,THURAIYUR,2023-03-01
509,TAMIL NADU,5008,KINATHUKADAVU,2023-03-01
28,TELANGANA,62,ADILABAD,
28,TELANGANA,98,ATMAKUR,2018-10-01
28,TELANGANA,31,BADEPALLY,2018-10-01
28,TELANGANA,63,BHAINSA,2018-10-01
28,TELANGANA,83,CHOPPADANDI,2018-10-01
28,TELANGANA,99,DEVARAKADRA,2018-10-01
28,TELANGANA,962,BOWENPALLY,2020-05-01
28,TELANGANA,71,DEVARAKONDA,2020-06-01
28,TELANGANA,73,GADWAL,2018-10-01
28,TELANGANA,959,ECHODA,2020-05-01
28,TELANGANA,960,ENKOOR,2020-05-01
28,TELANGANA,961,GADDIANNARAM,2020-05-01
28,TELANGANA,88,GANGADHARA,
28,TELANGANA,79,GAJWEL,2018-10-01
28,TELANGANA,94,GOLLAPALLY,2018-10-01
28,TELANGANA,49,HYDERABAD,2018-10-01
28,TELANGANA,84,JAGTIAL,2018-10-01
28,TELANGANA,963,GUDIMALKAPUR,2020-05-01
28,TELANGANA,964,HUSNABAD,2020-05-01
28,TELANGANA,65,JAMMIKUNTA,2018-10-01
28,TELANGANA,80,KAMAREDDY,
28,TELANGANA,92,JOGIPET,2018-10-01
28,TELANGANA,85,KALWAKURTHY,2019-02-01
28,TELANGANA,75,JANGAON,2019-08-01
28,TELANGANA,64,KARIMNAGAR,2018-10-01
28,TELANGANA,76,KESAMUDRAM,2018-10-01
28,TELANGANA,61,KHAMMAM,2018-10-01
28,TELANGANA,535,MAHABUBABAD,2018-10-01
28,TELANGANA,77,MAHBUBNAGAR,2018-10-01
28,TELANGANA,966,MADNOOR,2020-05-01
28,TELANGANA,90,MAKTHAL,2019-05-01
28,TELANGANA,97,METPALLY,2019-02-01
28,TELANGANA,89,NAKREKAL,
28,TELANGANA,78,NAGARKURNOOL,2018-10-01
28,TELANGANA,67,MIRYALAGUDA,2021-09-01
28,TELANGANA,93,NARAYANPET,2018-10-01
28,TELANGANA,68,NARSAMPET,2018-10-01
28,TELANGANA,540,NAWABPET,2018-10-01
28,TELANGANA,967,NALGONDA,2020-05-01
28,TELANGANA,30,NIZAMABAD,2018-10-01
28,TELANGANA,74,PEDDAPALLI,2018-10-01
28,TELANGANA,66,SADASIVPET,2018-10-01
28,TELANGANA,968,PARGI,2020-05-01
28,TELANGANA,969,PARKAL,2020-05-01
28,TELANGANA,69,SHADNAGAR,2018-10-01
28,TELANGANA,96,SHANKARAPALLY,2018-10-01
28,TELANGANA,70,SIDDIPET,2018-10-01
28,TELANGANA,72,SURYAPETA,2018-10-01
28,TELANGANA,82,TANDUR,2018-10-01
28,TELANGANA,48,TIRUMALGIRI,2018-10-01
28,TELANGANA,539,VATPALLY,2018-11-01
28,TELANGANA,91,VIKARABAD,2018-10-01
28,TELANGANA,95,WANAPARTHY ROAD,2018-11-01
28,TELANGANA,86,WANAPARTHY TOWN,2018-10-01
28,TELANGANA,29,WARANGAL,2018-10-01
28,TELANGANA,81,ZAHEERABAD,2018-10-01
36,TRIPURA,4168,KULAI,2022-07-01
36,TRIPURA,4148,MOHANPUR,2022-07-01
36,TRIPURA,4167,PABIACHERRA,2022-07-01
36,TRIPURA,4149,PANISAGAR,2022-07-01
36,TRIPURA,4150,SANTIRBAZAR,2022-07-01
36,TRIPURA,4151,SONAMURA,2022-07-01
46,UTTAR PRADESH,970,ACHHALDA APMC,2020-04-01
36,TRIPURA,4152,TELIAMURA,2022-07-01
46,UTTAR PRADESH,475,ACHNERA,2018-10-01
46,UTTAR PRADESH,183,AGRA,2018-10-01
46,UTTAR PRADESH,476,AJUHA,2018-10-01
46,UTTAR PRADESH,186,AKBARPUR,2018-10-01
46,UTTAR PRADESH,195,ALIGARH,2018-10-01
46,UTTAR PRADESH,211,AURAIYA,2018-10-01
46,UTTAR PRADESH,971,AMROHA APMC,2020-04-01
46,UTTAR PRADESH,972,ANAND NAGAR APMC,2020-04-01
46,UTTAR PRADESH,973,ATARRA APMC,2020-04-01
46,UTTAR PRADESH,205,AZAMGARH,2018-10-01
46,UTTAR PRADESH,212,BADAUN,2018-10-01
46,UTTAR PRADESH,58,BAHRAICH,2018-10-01
46,UTTAR PRADESH,477,BALLIA,2018-10-01
46,UTTAR PRADESH,192,AYODHYA,2020-01-01
46,UTTAR PRADESH,478,BANDA,2018-10-01
46,UTTAR PRADESH,161,BANGARMAU,2018-10-01
46,UTTAR PRADESH,974,BALRAMPUR APMC,2020-04-01
46,UTTAR PRADESH,206,BARABANKI,2018-10-01
46,UTTAR PRADESH,207,BAREILLY,2018-10-01
46,UTTAR PRADESH,208,BASTI,2018-10-01
46,UTTAR PRADESH,479,BHARTHANA,2018-10-01
46,UTTAR PRADESH,480,BHARUASUMERPUR,2018-10-01
46,UTTAR PRADESH,482,BILSI,2018-10-01
46,UTTAR PRADESH,483,BINDIKI,2018-10-01
46,UTTAR PRADESH,213,BISALPUR,2018-10-01
46,UTTAR PRADESH,310,BULANDSHAHAR,2018-10-01
46,UTTAR PRADESH,172,CHANDAULI,2018-10-01
46,UTTAR PRADESH,484,CHARRA,2018-10-01
46,UTTAR PRADESH,184,CHAUBEPUR,2018-10-01
46,UTTAR PRADESH,209,CHANDAUSI,2018-10-01
46,UTTAR PRADESH,188,CHIBRAMAU,2018-10-01
46,UTTAR PRADESH,485,DADRI UP,2018-10-01
46,UTTAR PRADESH,191,ETAH,2018-10-01
46,UTTAR PRADESH,214,DEORIA,2018-10-01
46,UTTAR PRADESH,215,ETAWAH,2018-10-01
46,UTTAR PRADESH,486,FARRUKHABAD,2018-10-01
46,UTTAR PRADESH,487,FATEHPUR SIKRI,2018-10-01
46,UTTAR PRADESH,975,FATEHPUR APMC,2020-04-01
46,UTTAR PRADESH,193,GHAZIABAD,2018-10-01
46,UTTAR PRADESH,488,GHIROR,2018-10-01
46,UTTAR PRADESH,976,FIROZABAD APMC,2020-04-01
46,UTTAR PRADESH,194,GONDA,2018-10-01
46,UTTAR PRADESH,196,GORAKHPUR,2018-10-01
46,UTTAR PRADESH,216,GOLAGOKARNATH,2018-10-01
46,UTTAR PRADESH,217,HAPUR,2018-10-01
46,UTTAR PRADESH,200,HARDOI,2018-10-01
46,UTTAR PRADESH,203,HATHRAS,2018-10-01
46,UTTAR PRADESH,204,JAHANGIRABAD,2018-10-01
46,UTTAR PRADESH,218,JAIS,2018-10-01
46,UTTAR PRADESH,977,HASANPUR APMC,2020-04-01
46,UTTAR PRADESH,489,JALAUN,2018-10-01
46,UTTAR PRADESH,490,JANGIPURA,2018-10-01
46,UTTAR PRADESH,978,JALALABAD APMC,2020-04-01
46,UTTAR PRADESH,219,JHANSI,2018-10-01
46,UTTAR PRADESH,174,KAIMGANJ,2018-10-01
46,UTTAR PRADESH,173,KANNAUJ,2018-10-01
46,UTTAR PRADESH,979,JAUNPUR APMC,2020-04-01
46,UTTAR PRADESH,175,KANPUR,2018-10-01
46,UTTAR PRADESH,176,KASGANJ,2018-10-01
46,UTTAR PRADESH,177,KHAIR,2018-10-01
46,UTTAR PRADESH,492,KHALILABAD,2018-10-01
46,UTTAR PRADESH,980,KARWI APMC,2020-04-01
46,UTTAR PRADESH,493,KHURJA,2018-11-01
46,UTTAR PRADESH,220,KONCH,2018-10-01
46,UTTAR PRADESH,494,KOPAGANJ,2018-10-01
46,UTTAR PRADESH,495,KOSIKALAN,2018-10-01
46,UTTAR PRADESH,56,LAKHIMPUR,2018-10-01
46,UTTAR PRADESH,57,LALITPUR,2018-10-01
46,UTTAR PRADESH,221,LUCKNOW,2018-10-01
46,UTTAR PRADESH,222,MADHOGANJ,2018-10-01
46,UTTAR PRADESH,178,MAHMUDABAD,2018-10-01
46,UTTAR PRADESH,179,MAHOBA,2018-10-01
46,UTTAR PRADESH,181,MAINPURI,2018-10-01
46,UTTAR PRADESH,51,MATHURA,2018-10-01
46,UTTAR PRADESH,496,MAURANIPUR,2018-10-01
46,UTTAR PRADESH,182,MEERUT,2018-10-01
46,UTTAR PRADESH,497,MILAK,2018-10-01
46,UTTAR PRADESH,498,MIRZAPUR,2018-10-01
46,UTTAR PRADESH,185,MORADABAD,2018-10-01
46,UTTAR PRADESH,499,MUSKERA,2018-10-01
46,UTTAR PRADESH,187,MUZZAFFARNAGAR,2018-10-01
46,UTTAR PRADESH,981,MOHAMADABAD APMC,2020-04-01
46,UTTAR PRADESH,500,NAANPARA,2018-10-01
46,UTTAR PRADESH,982,NAJIBABAD APMC,2020-04-01
46,UTTAR PRADESH,983,NAUGARH APMC,2020-04-01
46,UTTAR PRADESH,984,NAUTANWA APMC,2020-04-01
46,UTTAR PRADESH,985,NAWABGANJ APMC,2020-04-01
46,UTTAR PRADESH,502,PALIA KALAN,2018-10-01
46,UTTAR PRADESH,190,PARTAWAL,2018-10-01
46,UTTAR PRADESH,223,PILIBHIT,2018-10-01
46,UTTAR PRADESH,986,NOIDA APMC,2020-04-01
46,UTTAR PRADESH,224,POWAYAN,2018-10-01
46,UTTAR PRADESH,180,PRATAPGARH,2018-10-01
46,UTTAR PRADESH,225,PURANPUR,2018-10-01
46,UTTAR PRADESH,226,RAE BARELI,2018-10-01
46,UTTAR PRADESH,160,RAMPUR,2018-10-01
46,UTTAR PRADESH,481,RAMPUR BILASPUR,2018-10-01
46,UTTAR PRADESH,210,PRAYAGRAJ,2020-01-01
46,UTTAR PRADESH,197,RATH,2018-10-01
46,UTTAR PRADESH,198,ROBERTSGANJ,2018-10-01
46,UTTAR PRADESH,987,RASRA APMC,2020-04-01
46,UTTAR PRADESH,199,SAFDARGANJ,2018-10-01
46,UTTAR PRADESH,50,SAHARANPUR,2018-10-01
46,UTTAR PRADESH,988,SADABAD APMC,2020-04-01
46,UTTAR PRADESH,227,SAHIYAPUR,2018-10-01
46,UTTAR PRADESH,491,SHAGANJ,2018-10-01
46,UTTAR PRADESH,989,SAHJANWA APMC,2020-04-01
46,UTTAR PRADESH,990,SAMBHAL APMC,2020-04-01
46,UTTAR PRADESH,991,SANDILA APMC,2020-04-01
46,UTTAR PRADESH,503,SHAHBAD HARDOI,2018-10-01
46,UTTAR PRADESH,228,SHAHJAHANPUR,2018-10-01
46,UTTAR PRADESH,504,SHAMLI,2018-10-01
46,UTTAR PRADESH,505,SHIKOHABAD,2018-10-01
46,UTTAR PRADESH,229,SIRSAGANJ,2018-10-01
46,UTTAR PRADESH,201,SITAPUR,2018-10-01
46,UTTAR PRADESH,55,SULTANPUR,2018-10-01
46,UTTAR PRADESH,506,TIKUNIYA,2018-10-01
46,UTTAR PRADESH,507,TUNDLA,2018-10-01
46,UTTAR PRADESH,508,UJHANI,2018-10-01
46,UTTAR PRADESH,992,TULSIPUR APMC,2020-04-01
46,UTTAR PRADESH,501,URAI,2018-10-01
46,UTTAR PRADESH,202,VARANASI,2018-10-01
46,UTTAR PRADESH,993,UNNAO APMC,2020-04-01
385,UTTARAKHAND,648,BAZPUR,2018-10-01
385,UTTARAKHAND,639,DEHRADUN,2018-10-01
385,UTTARAKHAND,435,GADARPUR,2018-10-01
46,UTTAR PRADESH,994,WAZIRGANJ APMC,2020-04-01
385,UTTARAKHAND,643,HALDWANI,2018-10-01
385,UTTARAKHAND,438,HARIDWAR,2018-10-01
385,UTTARAKHAND,649,JASPUR,2018-10-01
385,UTTARAKHAND,434,KASHIPUR,2018-10-01
385,UTTARAKHAND,645,KHATIMA,2018-10-01
385,UTTARAKHAND,436,KICHHA,2018-10-01
385,UTTARAKHAND,647,NANAKMATTA,2018-10-01
385,UTTARAKHAND,644,RAMNAGAR,2018-10-01
385,UTTARAKHAND,641,RISHIKESH,2018-10-01
385,UTTARAKHAND,642,ROORKEE,2018-10-01
385,UTTARAKHAND,646,RUDRAPUR,2018-10-01
385,UTTARAKHAND,437,SITARGANJ,2018-10-01
569,WEST BENGAL,586,BAGDA KRISHAK BAZAR,2018-11-01
385,UTTARAKHAND,640,VIKASNAGAR,2018-10-01
569,WEST BENGAL,580,BISHNUPUR,2018-10-01
569,WEST BENGAL,585,FALAKATA,2018-10-01
569,WEST BENGAL,572,BETHUADAHARI PRINCIPAL MARKET YARD,2020-06-01
569,WEST BENGAL,575,DHUPGURI PRINCIPAL MARKET YARD,2020-06-01
569,WEST BENGAL,583,GANGARAMPUR,2018-11-01
569,WEST BENGAL,574,ISLAMPUR PRINCIPAL MARKET YARD,2018-10-01
569,WEST BENGAL,576,JIYAGANJ KRISHAK BAZAR,2018-11-01
569,WEST BENGAL,579,KALNA SUB MARKET YARD,2018-10-01
569,WEST BENGAL,571,KARIMPUR SUBMARKET YARD,2018-10-01
569,WEST BENGAL,570,MOHAMAD BAZAR KRISHAK BAZAR,2018-10-01
569,WEST BENGAL,573,NAKASHIPARA KRISHAK BAZAR,2018-10-01
569,WEST BENGAL,578,PANSKURA I KRISHAK BAZAR,2018-11-01
569,WEST BENGAL,577,SAMSHERGANJ KRISHAK BAZAR,2018-10-01
569,WEST BENGAL,584,SHEORAPHULI,2018-10-01
569,WEST BENGAL,581,SILIGURI REGULATED MARKET COMM,2018-10-01
569,WEST BENGAL,582,SIMLAPAL,2018-10-01
569,WEST BENGAL,1199,SAMSI SUB MARKET YARD,2020-05-01
