state_id,state_name,mandi_id,mandi_name,first_enam_trade_date,district,state_clean,meta_mandi_id,adopt_period,adopt_year
20,MADHYA PRADESH,865,KRISHI UPAJ MANDI SAMITI-LASHKAR,2020-05-01,Gwalior,Madhya Pradesh,466.0,24245.0,2020.0
20,MADHYA PRADESH,867,KRISHI UPAJ MANDI SAMITI-NAGOD,2020-05-01,Satna,Madhya Pradesh,533.0,24245.0,2020.0
20,MADHYA PRADESH,845,KRISHI UPAJ MANDI SAMITI-NASRULLAGANJ,2020-05-01,Sehore,Madhya Pradesh,537.0,24245.0,2020.0
20,MADHYA PRADESH,847,KRISHI UPAJ MANDI SAMITI-RAISEN,2020-05-01,Raisen,Madhya Pradesh,511.0,24245.0,2020.0
20,MADHYA PRADESH,862,KRISHI UPAJ MANDI SAMITI-PANDHURNA,2020-05-01,Chhindwara,Madhya Pradesh,446.0,24245.0,2020.0
20,MADHYA PRADESH,851,KRISHI UPAJ MANDI SAMITI-SANAWAD,2020-05-01,Khargone,Madhya Pradesh,496.0,24245.0,2020.0
20,MADHYA PRADESH,861,KRISHI UPAJ MANDI SAMITI-SAUNSAR,2020-05-01,Chhindwara,Madhya Pradesh,447.0,24245.0,2020.0
20,MADHYA PRADESH,855,KRISHI UPAJ MANDI SAMITI-SHIVPURI,2020-05-01,Shivpuri,Madhya Pradesh,550.0,24245.0,2020.0
20,MADHYA PRADESH,868,KRISHI UPAJ MANDI SAMITI-SINGRAULI,2020-05-01,Singrauli,Madhya Pradesh,552.0,24245.0,2020.0
20,MADHYA PRADESH,3924,KURAWAR,2022-07-01,Rajgarh,Madhya Pradesh,516.0,24271.0,2022.0
20,MADHYA PRADESH,846,KRISHI UPAJ MANDI SAMITI-UDAIPURA,2020-05-01,Raisen,Madhya Pradesh,512.0,24245.0,2020.0
20,MADHYA PRADESH,4078,LAVKUSHNAGAR,2022-07-01,Chhatarpur,Madhya Pradesh,442.0,24271.0,2022.0
20,MADHYA PRADESH,402,MAHIDPUR,2018-10-01,Ujjain,Madhya Pradesh,555.0,24226.0,2018.0
20,MADHYA PRADESH,142,MANDSAUR,2018-10-01,Mandsaur,Madhya Pradesh,500.0,24226.0,2018.0
20,MADHYA PRADESH,469,MANDLA,2018-10-01,Mandla,Madhya Pradesh,498.0,24226.0,2018.0
20,MADHYA PRADESH,4088,MAIHAR,2022-07-01,Satna,Madhya Pradesh,534.0,24271.0,2022.0
20,MADHYA PRADESH,417,MHOW,2018-10-01,Indore,Madhya Pradesh,478.0,24226.0,2018.0
20,MADHYA PRADESH,143,NEEMUCH,2018-10-01,Neemuch,Madhya Pradesh,507.0,24226.0,2018.0
20,MADHYA PRADESH,463,MORENA,2018-10-01,Morena,Madhya Pradesh,502.0,24226.0,2018.0
20,MADHYA PRADESH,388,OBAIDULLAGANJ,2018-10-01,Raisen,Madhya Pradesh,513.0,24226.0,2018.0
20,MADHYA PRADESH,3925,NARSINGHGARH,2022-07-01,Rajgarh,Madhya Pradesh,517.0,24271.0,2022.0
20,MADHYA PRADESH,4098,MUNGAOLI,2022-07-01,Ashok Nagar,Madhya Pradesh,427.0,24271.0,2022.0
20,MADHYA PRADESH,4066,NIWARI,2022-07-01,Niwari,Madhya Pradesh,508.0,24271.0,2022.0
20,MADHYA PRADESH,4061,PACHORE,2022-07-01,Rajgarh,Madhya Pradesh,518.0,24271.0,2022.0
20,MADHYA PRADESH,4156,PALARI,2022-07-01,Seoni,Madhya Pradesh,540.0,24271.0,2022.0
20,MADHYA PRADESH,4083,PANNA,2022-07-01,Panna,Madhya Pradesh,509.0,24271.0,2022.0
20,MADHYA PRADESH,144,PIPARIYA,2018-10-01,Hoshangabad,Madhya Pradesh,474.0,24226.0,2018.0
20,MADHYA PRADESH,4074,PATHARIA,2022-07-01,Damoh,Madhya Pradesh,450.0,24271.0,2022.0
20,MADHYA PRADESH,4067,PETLAWAD,2022-07-01,Jhabua,Madhya Pradesh,485.0,24271.0,2022.0
20,MADHYA PRADESH,4068,PIPALIYA,2022-07-01,Mandsaur,Madhya Pradesh,501.0,24271.0,2022.0
20,MADHYA PRADESH,145,RATLAM,2018-10-01,Ratlam,Madhya Pradesh,520.0,24226.0,2018.0
20,MADHYA PRADESH,3927,RAJGARH,2022-07-01,Dhar,Madhya Pradesh,461.0,24271.0,2022.0
20,MADHYA PRADESH,4072,RAHATGARH,2022-07-01,Sagar,Madhya Pradesh,529.0,24271.0,2022.0
20,MADHYA PRADESH,147,SAGAR,2018-10-01,Sagar,Madhya Pradesh,531.0,24226.0,2018.0
20,MADHYA PRADESH,4062,RAJNAGAR,2022-07-01,Chhatarpur,Madhya Pradesh,443.0,24271.0,2022.0
20,MADHYA PRADESH,146,REWA,2018-10-01,Rewa,Madhya Pradesh,525.0,24226.0,2018.0
20,MADHYA PRADESH,394,SANWER,2018-10-01,Indore,Madhya Pradesh,479.0,24226.0,2018.0
20,MADHYA PRADESH,148,SATNA,2018-10-01,Satna,Madhya Pradesh,535.0,24226.0,2018.0
20,MADHYA PRADESH,4092,REHLI,2022-07-01,Sagar,Madhya Pradesh,530.0,24271.0,2022.0
20,MADHYA PRADESH,412,SEHORA,2018-10-01,Jabalpur,Madhya Pradesh,482.0,24226.0,2018.0
20,MADHYA PRADESH,149,SEHORE,2018-10-01,Sehore,Madhya Pradesh,538.0,24226.0,2018.0
20,MADHYA PRADESH,4069,SEGAON,2022-07-01,South Andaman,Andaman & Nicobar Islands,1.0,24271.0,2022.0
20,MADHYA PRADESH,462,SENDHWA,2018-10-01,Barwani,Madhya Pradesh,432.0,24226.0,2018.0
20,MADHYA PRADESH,3911,SEMRI HARCHAND,2022-07-01,Hoshangabad,Madhya Pradesh,475.0,24271.0,2022.0
20,MADHYA PRADESH,467,SEONI,2018-10-01,Seoni,Madhya Pradesh,541.0,24226.0,2018.0
20,MADHYA PRADESH,413,SHAHPURA BHITONI,2018-10-01,Jabalpur,Madhya Pradesh,483.0,24226.0,2018.0
20,MADHYA PRADESH,420,SHAJAPUR,2018-10-01,Shajapur,Madhya Pradesh,544.0,24226.0,2018.0
20,MADHYA PRADESH,4093,SHAHDOL,2022-07-01,Shahdol,Madhya Pradesh,543.0,24271.0,2022.0
20,MADHYA PRADESH,404,SHUJALPUR,2018-10-01,Shajapur,Madhya Pradesh,545.0,24226.0,2018.0
20,MADHYA PRADESH,464,SHEOPURKALAN,2018-10-01,Sheopur,Madhya Pradesh,546.0,24226.0,2018.0
20,MADHYA PRADESH,4082,SILWANI,2022-07-01,Raisen,Madhya Pradesh,514.0,24271.0,2022.0
20,MADHYA PRADESH,4094,SIDHI,2022-07-01,Sidhi,Madhya Pradesh,551.0,24271.0,2022.0
20,MADHYA PRADESH,3910,SIRALI,2022-07-01,Harda,Madhya Pradesh,469.0,24271.0,2022.0
20,MADHYA PRADESH,4071,SIRONJ,2022-07-01,Vidisha,Madhya Pradesh,559.0,24271.0,2022.0
20,MADHYA PRADESH,335,TIKAMGARH,2018-10-01,Tikamgarh,Madhya Pradesh,553.0,24226.0,2018.0
20,MADHYA PRADESH,391,TIMARNI,2018-10-01,Harda,Madhya Pradesh,470.0,24226.0,2018.0
20,MADHYA PRADESH,4155,THANDLA,2022-07-01,Jhabua,Madhya Pradesh,486.0,24271.0,2022.0
20,MADHYA PRADESH,4070,SONKATCH,2022-07-01,Dewas,Madhya Pradesh,454.0,24271.0,2022.0
20,MADHYA PRADESH,150,UJJAIN,2018-10-01,Ujjain,Madhya Pradesh,556.0,24226.0,2018.0
20,MADHYA PRADESH,151,VIDISHA,2018-10-01,Vidisha,Madhya Pradesh,560.0,24226.0,2018.0
296,MAHARASHTRA,1022,AAMGAON,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,308,AATPADI,2018-10-01,Sangli,Maharashtra,664.0,24226.0,2018.0
20,MADHYA PRADESH,4095,UMARIA,2022-07-01,Umaria,Madhya Pradesh,557.0,24271.0,2022.0
296,MAHARASHTRA,471,ACHALPUR,2018-10-01,Amrawati,Maharashtra,572.0,24226.0,2018.0
296,MAHARASHTRA,459,AHERI,2018-12-01,Gadchiroli,Maharashtra,606.0,24228.0,2018.0
296,MAHARASHTRA,401,AHMEDNAGAR,2018-10-01,Ahmednagar,Maharashtra,561.0,24226.0,2018.0
296,MAHARASHTRA,299,AKOLA,2018-10-01,Akola,Maharashtra,568.0,24226.0,2018.0
296,MAHARASHTRA,566,AMALNER,2018-10-01,Jalgaon,Maharashtra,616.0,24226.0,2018.0
296,MAHARASHTRA,405,AMARAVATHI,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
296,MAHARASHTRA,1023,AKOT,2020-04-01,Akola,Maharashtra,569.0,24244.0,2020.0
296,MAHARASHTRA,567,ANJANGAON SURJI,2018-10-01,Amrawati,Maharashtra,574.0,24226.0,2018.0
296,MAHARASHTRA,460,ARJUNI MORGOAN,2018-10-01,Gondiya,Maharashtra,610.0,24226.0,2018.0
296,MAHARASHTRA,1024,AMBEJOGAI,2020-05-01,Beed,Maharashtra,584.0,24245.0,2020.0
296,MAHARASHTRA,303,AURANGABAD,2019-07-01,Aurangabad,Maharashtra,579.0,24235.0,2019.0
296,MAHARASHTRA,1025,ARVI,2020-05-01,Wardha,Maharashtra,678.0,24245.0,2020.0
296,MAHARASHTRA,1026,AUSA,2020-05-01,Latur,Maharashtra,623.0,24245.0,2020.0
296,MAHARASHTRA,470,Basmat,2018-10-01,Hingoli,Maharashtra,613.0,24226.0,2018.0
296,MAHARASHTRA,1027,BARAMATI,2020-04-01,Pune,Maharashtra,657.0,24244.0,2020.0
296,MAHARASHTRA,461,BARSHI,2018-10-01,Solapur,Maharashtra,671.0,24226.0,2018.0
296,MAHARASHTRA,408,BEED,2018-10-01,Beed,Maharashtra,585.0,24226.0,2018.0
296,MAHARASHTRA,456,BHOKAR,2018-10-01,Nanded,Maharashtra,632.0,24226.0,2018.0
296,MAHARASHTRA,1028,BHIWAPUR,2020-05-01,Nagpur,Maharashtra,627.0,24245.0,2020.0
296,MAHARASHTRA,1029,CHALISGAON,2020-05-01,Jalgaon,Maharashtra,617.0,24245.0,2020.0
296,MAHARASHTRA,568,CHANDRAPUR,2018-10-01,Chandrapur,Maharashtra,598.0,24226.0,2018.0
296,MAHARASHTRA,1030,CHAMORSHI,2020-05-01,Gadchiroli,Maharashtra,608.0,24245.0,2020.0
296,MAHARASHTRA,1031,CHANDUR BAZAR,2020-05-01,Amrawati,Maharashtra,575.0,24245.0,2020.0
296,MAHARASHTRA,587,CHOPADA,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
296,MAHARASHTRA,1032,CHANDVAD,2020-05-01,Nashik,Maharashtra,637.0,24245.0,2020.0
296,MAHARASHTRA,1033,CHIKHALI,2020-05-01,Buldhana,Maharashtra,591.0,24245.0,2020.0
296,MAHARASHTRA,588,DARYAPUR,2018-10-01,Amrawati,Maharashtra,576.0,24226.0,2018.0
296,MAHARASHTRA,457,DHULE,2018-10-01,Dhule,Maharashtra,603.0,24226.0,2018.0
296,MAHARASHTRA,1034,DEVALA,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,1035,DHAMANGAON RAILWAY,2020-05-01,Amrawati,Maharashtra,577.0,24245.0,2020.0
296,MAHARASHTRA,1037,DINDORI,2020-05-01,Nashik,Maharashtra,639.0,24245.0,2020.0
296,MAHARASHTRA,1036,DIGRAS,2020-04-01,Yawatmal,Maharashtra,690.0,24244.0,2020.0
296,MAHARASHTRA,410,DONDAICHA,2018-10-01,Dhule,Maharashtra,604.0,24226.0,2018.0
296,MAHARASHTRA,451,DOUND,2018-10-01,Pune,Maharashtra,658.0,24226.0,2018.0
296,MAHARASHTRA,455,GEVRAI,2018-10-01,Beed,Maharashtra,586.0,24226.0,2018.0
296,MAHARASHTRA,589,GONDIYA,2018-11-01,Gondiya,Maharashtra,611.0,24227.0,2018.0
296,MAHARASHTRA,1038,GANGAPUR-MH,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,414,HINGOLI,2018-10-01,Hingoli,Maharashtra,614.0,24226.0,2018.0
296,MAHARASHTRA,1039,HINGANGHAT,2020-05-01,Wardha,Maharashtra,679.0,24245.0,2020.0
296,MAHARASHTRA,1040,INDAPUR,2020-05-01,Pune,Maharashtra,659.0,24245.0,2020.0
296,MAHARASHTRA,1041,JALGAON,2020-05-01,Jalgaon,Maharashtra,619.0,24245.0,2020.0
296,MAHARASHTRA,1043,JINTUR,2020-05-01,Parbhani,Maharashtra,654.0,24245.0,2020.0
296,MAHARASHTRA,1042,JALNA,2020-05-01,Jalna,Maharashtra,620.0,24245.0,2020.0
296,MAHARASHTRA,416,JUNNAR,2019-07-01,Pune,Maharashtra,660.0,24235.0,2019.0
296,MAHARASHTRA,421,KARAD,2018-12-01,Satara,Maharashtra,666.0,24228.0,2018.0
296,MAHARASHTRA,1045,KANNAD,2020-05-01,Aurangabad,Maharashtra,581.0,24245.0,2020.0
296,MAHARASHTRA,1044,KALAMB,2020-04-01,Osmanabad,Maharashtra,650.0,24244.0,2020.0
296,MAHARASHTRA,1046,KARANJA,2020-05-01,Washim,Maharashtra,682.0,24245.0,2020.0
296,MAHARASHTRA,1047,KARMALA,2020-05-01,Solapur,Maharashtra,673.0,24245.0,2020.0
296,MAHARASHTRA,590,KATOL,2019-02-01,Nagpur,Maharashtra,628.0,24230.0,2019.0
296,MAHARASHTRA,591,KHED,2018-10-01,Pune,Maharashtra,661.0,24226.0,2018.0
296,MAHARASHTRA,419,KHAMGAON,2019-07-01,Buldhana,Maharashtra,592.0,24235.0,2019.0
296,MAHARASHTRA,297,KOLHAPUR,2018-10-01,Kolhapur,Maharashtra,622.0,24226.0,2018.0
296,MAHARASHTRA,300,LATUR,2018-10-01,Latur,Maharashtra,624.0,24226.0,2018.0
296,MAHARASHTRA,1048,LASALGAON,2020-05-01,Nashik,Maharashtra,640.0,24245.0,2020.0
296,MAHARASHTRA,1049,LASUR STATION,2020-05-01,Aurangabad,Maharashtra,582.0,24245.0,2020.0
296,MAHARASHTRA,592,LONAR,2018-10-01,Buldhana,Maharashtra,593.0,24226.0,2018.0
296,MAHARASHTRA,473,LONAND,2018-10-01,Satara,Maharashtra,667.0,24226.0,2018.0
296,MAHARASHTRA,474,MALEGOAN,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
296,MAHARASHTRA,1050,MAJALGAON,2020-05-01,Beed,Maharashtra,587.0,24245.0,2020.0
296,MAHARASHTRA,472,Malkapur,2018-10-01,Buldhana,Maharashtra,594.0,24226.0,2018.0
296,MAHARASHTRA,422,MANGRULPEER,2018-10-01,Washim,Maharashtra,684.0,24226.0,2018.0
296,MAHARASHTRA,1051,MANGALWEDHA,2020-05-01,Solapur,Maharashtra,674.0,24245.0,2020.0
296,MAHARASHTRA,1052,MANORA,2020-05-01,Washim,Maharashtra,685.0,24245.0,2020.0
296,MAHARASHTRA,1053,MORSHI,2020-05-01,Amrawati,Maharashtra,578.0,24245.0,2020.0
296,MAHARASHTRA,1054,MUL,2020-05-01,Chandrapur,Maharashtra,599.0,24245.0,2020.0
296,MAHARASHTRA,424,MUMBAI,2018-10-01,Mumbai,Maharashtra,626.0,24226.0,2018.0
296,MAHARASHTRA,593,MURTIZAPUR,2018-12-01,Akola,Maharashtra,570.0,24228.0,2018.0
296,MAHARASHTRA,1055,MURUM,2020-05-01,Osmanabad,Maharashtra,651.0,24245.0,2020.0
296,MAHARASHTRA,305,NAGPUR,2018-10-01,Nagpur,Maharashtra,629.0,24226.0,2018.0
296,MAHARASHTRA,1056,NAGBHID,2020-05-01,Chandrapur,Maharashtra,600.0,24245.0,2020.0
296,MAHARASHTRA,1057,NAMPUR,2020-05-01,Nashik,Maharashtra,642.0,24245.0,2020.0
296,MAHARASHTRA,458,NANDURBAR,2018-10-01,Nandurbar,Maharashtra,635.0,24226.0,2018.0
296,MAHARASHTRA,1059,NANDGAON,2020-05-01,Nashik,Maharashtra,643.0,24245.0,2020.0
296,MAHARASHTRA,1058,NANDED,2020-05-01,Nanded,Maharashtra,634.0,24245.0,2020.0
296,MAHARASHTRA,425,NASIK,2018-12-01,South Andaman,Andaman & Nicobar Islands,1.0,24228.0,2018.0
296,MAHARASHTRA,307,NEWASA,2018-10-01,Ahmednagar,Maharashtra,562.0,24226.0,2018.0
296,MAHARASHTRA,1060,NER PARASOPANT,2020-05-01,Yawatmal,Maharashtra,691.0,24245.0,2020.0
296,MAHARASHTRA,304,PARBHANI,2018-10-01,Parbhani,Maharashtra,655.0,24226.0,2018.0
296,MAHARASHTRA,1061,PANDHARPUR,2020-05-01,Solapur,Maharashtra,675.0,24245.0,2020.0
296,MAHARASHTRA,1063,PARTUR,2020-05-01,Jalna,Maharashtra,621.0,24245.0,2020.0
296,MAHARASHTRA,1062,Parli Vaijyanath,2020-05-01,Beed,Maharashtra,588.0,24245.0,2020.0
296,MAHARASHTRA,1064,PHALTAN,2020-05-01,Satara,Maharashtra,668.0,24245.0,2020.0
296,MAHARASHTRA,426,PIMPALGAON BASWANT,2018-10-01,Nashik,Maharashtra,645.0,24226.0,2018.0
296,MAHARASHTRA,427,PUNE,2018-10-01,Pune,Maharashtra,662.0,24226.0,2018.0
296,MAHARASHTRA,428,RAHURI,2018-10-01,Ahmednagar,Maharashtra,565.0,24226.0,2018.0
296,MAHARASHTRA,1065,RAHATA,2020-05-01,Ahmednagar,Maharashtra,564.0,24245.0,2020.0
296,MAHARASHTRA,298,SANGLI,2018-11-01,Sangli,Maharashtra,665.0,24227.0,2018.0
296,MAHARASHTRA,1067,SANGAMNER,2020-05-01,Ahmednagar,Maharashtra,566.0,24245.0,2020.0
296,MAHARASHTRA,1066,RISOD,2020-05-01,Washim,Maharashtra,686.0,24245.0,2020.0
296,MAHARASHTRA,1068,SANGOLA,2020-05-01,Solapur,Maharashtra,676.0,24245.0,2020.0
296,MAHARASHTRA,453,SELU,2018-10-01,Parbhani,Maharashtra,656.0,24226.0,2018.0
296,MAHARASHTRA,594,SENGOAN,2018-10-01,Hingoli,Maharashtra,615.0,24226.0,2018.0
296,MAHARASHTRA,1069,SATANA,2020-05-01,Nashik,Maharashtra,646.0,24245.0,2020.0
296,MAHARASHTRA,595,SHAHADA,2018-10-01,Nandurbar,Maharashtra,636.0,24226.0,2018.0
296,MAHARASHTRA,1070,SAVNER,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,596,SHEGAON,2018-10-01,Buldhana,Maharashtra,597.0,24226.0,2018.0
296,MAHARASHTRA,597,SHIRPUR,2018-10-01,Dhule,Maharashtra,605.0,24226.0,2018.0
296,MAHARASHTRA,306,SHIRUR,2018-10-01,Pune,Maharashtra,663.0,24226.0,2018.0
296,MAHARASHTRA,1071,SHRIRAMPUR,2020-05-01,Ahmednagar,Maharashtra,567.0,24245.0,2020.0
296,MAHARASHTRA,1072,Sindevahi,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,1073,SINDI,2020-05-01,Wardha,Maharashtra,680.0,24245.0,2020.0
296,MAHARASHTRA,1074,SINNER,2020-04-01,South Andaman,Andaman & Nicobar Islands,1.0,24244.0,2020.0
296,MAHARASHTRA,429,SOLAPUR,2018-10-01,Solapur,Maharashtra,677.0,24226.0,2018.0
296,MAHARASHTRA,301,TUMSAR,2018-10-01,Bhandara,Maharashtra,590.0,24226.0,2018.0
296,MAHARASHTRA,598,UDGIR,2018-10-01,Latur,Maharashtra,625.0,24226.0,2018.0
296,MAHARASHTRA,1075,TIRODA,2020-05-01,Gondiya,Maharashtra,612.0,24245.0,2020.0
296,MAHARASHTRA,1076,UMRANE,2020-05-01,Nashik,Maharashtra,648.0,24245.0,2020.0
296,MAHARASHTRA,452,VANI,2018-10-01,Yawatmal,Maharashtra,692.0,24226.0,2018.0
296,MAHARASHTRA,430,VAIJAPUR,2018-10-01,Aurangabad,Maharashtra,583.0,24226.0,2018.0
296,MAHARASHTRA,431,VARORA,2018-10-01,Chandrapur,Maharashtra,602.0,24226.0,2018.0
296,MAHARASHTRA,1077,VAI,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
296,MAHARASHTRA,432,WARDHA,2018-10-01,Wardha,Maharashtra,681.0,24226.0,2018.0
296,MAHARASHTRA,302,YEOLA,2018-10-01,Nashik,Maharashtra,649.0,24226.0,2018.0
296,MAHARASHTRA,1078,WASHIM,2020-05-01,Washim,Maharashtra,687.0,24245.0,2020.0
296,MAHARASHTRA,1079,YAVATMAL,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
35,NAGALAND,3849,DIMAPUR APMC,2022-06-01,Dimapur,Nagaland,694.0,24270.0,2022.0
35,NAGALAND,3848,KOHIMA APMC,2022-06-01,Kohima,Nagaland,696.0,24270.0,2022.0
35,NAGALAND,3847,MOKOKCHUNG APMC,2022-06-01,Mokokchung,Nagaland,699.0,24270.0,2022.0
35,NAGALAND,3845,PFUTSERO APMC,2022-06-01,Pfutsero,Nagaland,705.0,24270.0,2022.0
35,NAGALAND,3846,MON APMC,2022-06-01,Mon,Nagaland,701.0,24270.0,2022.0
35,NAGALAND,3844,WOKHA APMC,2022-06-01,Wokha,Nagaland,710.0,24270.0,2022.0
35,NAGALAND,3843,ZUNHEBOTO APMC,2022-06-01,Zunheboto,Nagaland,712.0,24270.0,2022.0
35,NAGALAND,4926,BAGHTY APMC,2023-02-01,Wokha,Nagaland,709.0,24278.0,2023.0
35,NAGALAND,4927,GHATASHI,2023-02-01,Zunheboto,Nagaland,711.0,24278.0,2023.0
35,NAGALAND,4928,JALUKIE,2023-02-01,Peren,Nagaland,703.0,24278.0,2023.0
35,NAGALAND,4929,TULI,2023-02-01,Mokokchung,Nagaland,700.0,24278.0,2023.0
35,NAGALAND,4930,KIPHIRE,2023-02-01,Kiphire,Nagaland,695.0,24278.0,2023.0
35,NAGALAND,4931,LONGLENG,2023-02-01,Longleng,Nagaland,697.0,24278.0,2023.0
35,NAGALAND,4932,NIULAND,2023-02-01,Niuland,Nagaland,702.0,24278.0,2023.0
35,NAGALAND,4934,TENNING,2023-02-01,Peren,Nagaland,704.0,24278.0,2023.0
35,NAGALAND,4936,TSEMENYU,2023-02-01,Tsemenyu,Nagaland,707.0,24278.0,2023.0
35,NAGALAND,4933,PHEK,2023-02-01,Phek,Nagaland,706.0,24278.0,2023.0
35,NAGALAND,4937,TUENSANG,2023-02-01,Tuensang,Nagaland,708.0,24278.0,2023.0
384,ODISHA,888,ANANDAPUR,2020-04-01,Keonjhar,Odisha,751.0,24244.0,2020.0
35,NAGALAND,4938,MANGKOLEMBA,2023-02-01,Mokokchung,Nagaland,698.0,24278.0,2023.0
384,ODISHA,870,ANGUL,2020-04-01,Angul,Odisha,713.0,24244.0,2020.0
384,ODISHA,445,BAHADAJHOLA,2018-10-01,Nayagarh,Odisha,765.0,24226.0,2018.0
384,ODISHA,3867,ATHMALLIK,2022-06-01,Angul,Odisha,714.0,24270.0,2022.0
384,ODISHA,873,ATTABIRA,2020-04-01,Bargarh,Odisha,723.0,24244.0,2020.0
384,ODISHA,871,BALASORE,2020-04-01,Balasore,Odisha,720.0,24244.0,2020.0
384,ODISHA,889,BALUGAON,2020-05-01,Khorda,Odisha,754.0,24245.0,2020.0
384,ODISHA,3871,BANKI,2022-06-01,Cuttack,Odisha,729.0,24270.0,2022.0
384,ODISHA,874,BARGARH,2020-04-01,Bargarh,Odisha,724.0,24244.0,2020.0
384,ODISHA,876,BHADRAK,2020-04-01,Bhadrak,Odisha,726.0,24244.0,2020.0
384,ODISHA,893,BARIPADA,2020-05-01,Mayurbhanj,Odisha,759.0,24245.0,2020.0
384,ODISHA,3850,BHANJANAGAR,2022-06-01,Ganjam,Odisha,737.0,24270.0,2022.0
384,ODISHA,894,BETNOTI,2020-05-01,Mayurbhanj,Odisha,760.0,24245.0,2020.0
384,ODISHA,899,BONAI,2020-04-01,Sundargarh,Odisha,776.0,24244.0,2020.0
384,ODISHA,884,BHAWANIPATNA,2020-04-01,Kalahandi,Odisha,744.0,24244.0,2020.0
384,ODISHA,877,CHANDBALI,2020-05-01,Bhadrak,Odisha,727.0,24245.0,2020.0
384,ODISHA,3853,BOUDH,2022-06-01,Boudh,Odisha,728.0,24270.0,2022.0
384,ODISHA,878,DEOGARH,2020-04-01,Deogarh,Odisha,732.0,24244.0,2020.0
384,ODISHA,3870,DHENKANAL,2022-06-01,Dhenkanal,Odisha,733.0,24270.0,2022.0
384,ODISHA,880,DIGAPAHANDI,2020-04-01,Ganjam,Odisha,738.0,24244.0,2020.0
384,ODISHA,898,DUNGURIPALI,2020-04-01,Sonepur,Odisha,775.0,24244.0,2020.0
384,ODISHA,897,GUNUPUR,2020-04-01,Rayagada,Odisha,769.0,24244.0,2020.0
384,ODISHA,879,HINDOL,2020-05-01,Dhenkanal,Odisha,734.0,24245.0,2020.0
384,ODISHA,3856,HINJILICUT,2022-06-01,Ganjam,Odisha,739.0,24270.0,2022.0
384,ODISHA,881,JAGATSINGHPUR,2020-04-01,Jagatsinghpur,Odisha,740.0,24244.0,2020.0
384,ODISHA,883,JAJPUR,2020-04-01,Jajpur,Odisha,742.0,24244.0,2020.0
384,ODISHA,890,JATNI,2020-04-01,Khorda,Odisha,755.0,24244.0,2020.0
384,ODISHA,872,JALESWAR,2020-05-01,Balasore,Odisha,721.0,24245.0,2020.0
384,ODISHA,891,JEYPORE,2020-05-01,Koraput,Odisha,756.0,24245.0,2020.0
384,ODISHA,3857,JHARSUGUDA,2022-06-01,Jharsuguda,Odisha,743.0,24270.0,2022.0
384,ODISHA,3861,KAMAKHYANAGAR,2022-06-01,Dhenkanal,Odisha,735.0,24270.0,2022.0
384,ODISHA,440,KANTABANJI,2018-12-01,Balangir,Odisha,718.0,24228.0,2018.0
384,ODISHA,886,KANDHAMAL,2020-05-01,Kandhamal,Odisha,748.0,24245.0,2020.0
384,ODISHA,3862,KARANJIA,2022-06-01,Mayurbhanj,Odisha,761.0,24270.0,2022.0
384,ODISHA,446,KENDUPATNA,2020-03-01,Cuttack,Odisha,730.0,24243.0,2020.0
384,ODISHA,887,KENDRAPARA,2020-04-01,Kendrapara,Odisha,750.0,24244.0,2020.0
384,ODISHA,439,KORAPUT,2018-10-01,Koraput,Odisha,757.0,24226.0,2018.0
384,ODISHA,885,KESINGA,2020-05-01,Kalahandi,Odisha,746.0,24245.0,2020.0
384,ODISHA,443,KUCHINDA,2019-09-01,Sambalpur,Odisha,771.0,24237.0,2019.0
384,ODISHA,892,MALKANGIRI,2020-04-01,Malkangiri,Odisha,758.0,24244.0,2020.0
384,ODISHA,442,NABARANGPUR,2018-10-01,South Andaman,Andaman & Nicobar Islands,1.0,24226.0,2018.0
384,ODISHA,3863,NARSINGHPUR,2022-06-01,Cuttack,Odisha,731.0,24270.0,2022.0
384,ODISHA,875,PADAMPUR OD,2020-05-01,South Andaman,Andaman & Nicobar Islands,1.0,24245.0,2020.0
384,ODISHA,896,NIMAPARA,2020-04-01,Puri,Odisha,767.0,24244.0,2020.0
384,ODISHA,3897,PALLAHARA,2022-06-01,Angul,Odisha,715.0,24270.0,2022.0
384,ODISHA,447,RAYAGADA,2019-01-01,Rayagada,Odisha,770.0,24229.0,2019.0
384,ODISHA,441,PARALAKHEMUNDI,2018-10-01,Gajapati,Odisha,736.0,24226.0,2018.0
384,ODISHA,900,PANPOSH,2020-05-01,Sundargarh,Odisha,777.0,24245.0,2020.0
